smooth_mean, smooth_sdev, filter_mean, filter_sdev, x
-9.42784e-05,0.000500843,6.89383e-06,0.000496644,-0.00266322
6.1117e-05,0.000494568,-1.88049e-05,0.000477076,-0.00402111
-2.11355e-05,0.000561407,8.43379e-06,0.000517625,-0.00847958
-1.71908e-05,0.000515531,2.81896e-05,0.00049932,-0.00720925
-7.22484e-05,0.00050185,-3.1967e-05,0.000510762,-0.00244738
4.37184e-05,0.000492822,-2.9601e-05,0.000493638,-0.00843377
-2.07869e-05,0.000419842,6.94457e-05,0.000499036,-0.0219216
8.59942e-06,0.000493069,-2.44436e-05,0.000503383,-0.0230176
2.26787e-05,0.000508112,4.45209e-05,0.000522039,-0.00363829
1.41315e-05,0.00053831,-2.81139e-05,0.000525574,-0.023146
-6.17762e-06,0.000407984,3.67993e-05,0.00051166,-0.0136119
5.38195e-05,0.000447938,-4.37027e-05,0.000505866,-0.00782224
3.21673e-05,0.000393091,8.77133e-06,0.000483112,-0.00499677
-4.12199e-05,0.00043744,-2.65636e-05,0.000479312,-0.0142511
4.47139e-05,0.000417599,3.54537e-05,0.000500446,-0.0134157
-2.50255e-05,0.000504838,-3.27905e-05,0.000501343,-0.0167057
2.03629e-05,0.000478449,3.58636e-05,0.000501168,-0.0176053
-3.23169e-05,0.000472448,-3.9038e-05,0.000487105,-0.0131037
3.23606e-05,0.000484466,2.21628e-05,0.000478922,-0.0077867
-4.40296e-05,0.000474598,-3.52377e-05,0.000473479,0.0152745
4.45718e-05,0.000512088,5.35541e-05,0.00050401,0.0156381
-2.21815e-05,0.000507788,-6.28714e-05,0.000515663,0.00361102
2.0286e-05,0.000521987,4.01102e-05,0.000521095,0.0142086
-2.85078e-05,0.000509369,-4.13561e-05,0.000511662,-0.0115112
1.48512e-05,0.000508282,1.48512e-05,0.000508282,0.00146777
